"Component","Tool","Image","CVE","Severity","Package","Affected Version","Fix Version","Summary"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-47917","CRITICAL","mbedtls","3.6.3.1-r0","3.6.4-r0","A critical vulnerability in apk package: mbedtls, version 3.6.3.1-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-15467","CRITICAL","libcrypto3","3.5.0-r0","3.5.5-r0","A critical vulnerability in apk package: libcrypto3, version 3.5.0-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-15467","CRITICAL","libssl3","3.5.0-r0","3.5.5-r0","A critical vulnerability in apk package: libssl3, version 3.5.0-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-6021","HIGH","libxml2","2.13.8-r0","2.13.9-r0","A high vulnerability in apk package: libxml2, version 2.13.8-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-49796","CRITICAL","libxml2","2.13.8-r0","2.13.9-r0","A critical vulnerability in apk package: libxml2, version 2.13.8-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","GHSA-6rw7-vpxm-498p","HIGH","qs","6.13.0","6.14.1","A high vulnerability in npm package: qs, version 6.13.0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /usr/src/app/node_modules/qs/package.json"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-59375","HIGH","libexpat","2.7.1-r0","2.7.2-r0","A high vulnerability in apk package: libexpat, version 2.7.1-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","GHSA-fjxv-7rqg-78g4","CRITICAL","form-data","4.0.2","4.0.4","A critical vulnerability in npm package: form-data, version 4.0.2 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /usr/src/app/node_modules/form-data/package.json"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-49795","HIGH","libxml2","2.13.8-r0","2.13.9-r0","A high vulnerability in apk package: libxml2, version 2.13.8-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-57052","CRITICAL","cjson","1.7.18-r1","1.7.19-r0","A critical vulnerability in apk package: cjson, version 1.7.18-r1 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-49794","CRITICAL","libxml2","2.13.8-r0","2.13.9-r0","A critical vulnerability in apk package: libxml2, version 2.13.8-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-69420","HIGH","libcrypto3","3.5.0-r0","3.5.5-r0","A high vulnerability in apk package: libcrypto3, version 3.5.0-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-69420","HIGH","libssl3","3.5.0-r0","3.5.5-r0","A high vulnerability in apk package: libssl3, version 3.5.0-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-64720","HIGH","libpng","1.6.47-r0","1.6.51-r0","A high vulnerability in apk package: libpng, version 1.6.47-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-66293","HIGH","libpng","1.6.47-r0","1.6.53-r0","A high vulnerability in apk package: libpng, version 1.6.47-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-58060","HIGH","cups-libs","2.4.11-r0","2.4.16-r0","A high vulnerability in apk package: cups-libs, version 2.4.11-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-59465","HIGH","node","20.19.3","20.20.0,22.22.0,24.13.0,25.3.0","A high vulnerability in binary package: node, version 20.19.3 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /usr/local/bin/node"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-69421","HIGH","libcrypto3","3.5.0-r0","3.5.5-r0","A high vulnerability in apk package: libcrypto3, version 3.5.0-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-69421","HIGH","libssl3","3.5.0-r0","3.5.5-r0","A high vulnerability in apk package: libssl3, version 3.5.0-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-69419","HIGH","libcrypto3","3.5.0-r0","3.5.5-r0","A high vulnerability in apk package: libcrypto3, version 3.5.0-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-69419","HIGH","libssl3","3.5.0-r0","3.5.5-r0","A high vulnerability in apk package: libssl3, version 3.5.0-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-13151","HIGH","libtasn1","4.20.0-r0","4.21.0-r0","A high vulnerability in apk package: libtasn1, version 4.20.0-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-65018","HIGH","libpng","1.6.47-r0","1.6.51-r0","A high vulnerability in apk package: libpng, version 1.6.47-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-6965","CRITICAL","sqlite-libs","3.49.2-r0","3.49.2-r1","A critical vulnerability in apk package: sqlite-libs, version 3.49.2-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2026-21637","HIGH","node","20.19.3","20.20.0,22.22.0,24.13.0,25.3.0","A high vulnerability in binary package: node, version 20.19.3 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /usr/local/bin/node"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-58050","CRITICAL","pcre2","10.43-r1","10.46-r0","A critical vulnerability in apk package: pcre2, version 10.43-r1 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-9230","HIGH","libcrypto3","3.5.0-r0","3.5.4-r0","A high vulnerability in apk package: libcrypto3, version 3.5.0-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-9230","HIGH","libssl3","3.5.0-r0","3.5.4-r0","A high vulnerability in apk package: libssl3, version 3.5.0-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-5222","HIGH","icu-data-full","76.1-r0","76.1-r1","A high vulnerability in apk package: icu-data-full, version 76.1-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","GHSA-vj76-c3g6-qr5v","HIGH","tar-fs","3.0.10","3.1.1","A high vulnerability in npm package: tar-fs, version 3.0.10 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /usr/src/app/node_modules/@puppeteer/browsers/node_modules/tar-fs/package.json"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","GHSA-vj76-c3g6-qr5v","HIGH","tar-fs","3.0.10","3.1.1","A high vulnerability in npm package: tar-fs, version 3.0.10 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /usr/src/app/node_modules/puppeteer/node_modules/tar-fs/package.json"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","GHSA-vj76-c3g6-qr5v","HIGH","tar-fs","3.0.10","3.1.1","A high vulnerability in npm package: tar-fs, version 3.0.10 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /usr/src/app/node_modules/puppeteer-core/node_modules/tar-fs/package.json"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-48965","HIGH","mbedtls","3.6.3.1-r0","3.6.4-r0","A high vulnerability in apk package: mbedtls, version 3.6.3.1-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-55131","HIGH","node","20.19.3","20.20.0,22.22.0,24.13.0,25.3.0","A high vulnerability in binary package: node, version 20.19.3 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /usr/local/bin/node"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-52496","HIGH","mbedtls","3.6.3.1-r0","3.6.4-r0","A high vulnerability in apk package: mbedtls, version 3.6.3.1-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2026-22695","HIGH","libpng","1.6.47-r0","1.6.54-r0","A high vulnerability in apk package: libpng, version 1.6.47-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-59466","HIGH","node","20.19.3","20.20.0,22.22.0,24.13.0,25.3.0","A high vulnerability in binary package: node, version 20.19.3 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /usr/local/bin/node"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2026-24515","CRITICAL","libexpat","2.7.1-r0","2.7.4-r0","A critical vulnerability in apk package: libexpat, version 2.7.1-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2026-22801","HIGH","libpng","1.6.47-r0","1.6.54-r0","A high vulnerability in apk package: libpng, version 1.6.47-r0 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /lib/apk/db/installed"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","GHSA-fjgf-rc76-4x9p","HIGH","multer","2.0.1","2.0.2","A high vulnerability in npm package: multer, version 2.0.1 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /usr/src/app/node_modules/multer/package.json"
"qubership-monitoring-operator","grype","docker.io/grafana/grafana-image-renderer:3.12.9","CVE-2025-55130","CRITICAL","node","20.19.3","20.20.0,22.22.0,24.13.0,25.3.0","A critical vulnerability in binary package: node, version 20.19.3 was found in image docker.io/grafana/grafana-image-renderer:3.12.9 at: /usr/local/bin/node"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15467","CRITICAL","libssl3t64","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","A medium vulnerability in deb package: libssl3t64, version 3.0.13-0ubuntu3.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15467","CRITICAL","openssl","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","A medium vulnerability in deb package: openssl, version 3.0.13-0ubuntu3.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-cfxw-4h78-h7fw","HIGH","dnsjava","2.1.7","3.6.0","A high vulnerability in java-archive package: dnsjava, version 2.1.7 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-fg2v-w576-w4v3","HIGH","json-smart","1.3.2","1.3.3","A high vulnerability in java-archive package: json-smart, version 1.3.2 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-gvpg-vgmx-xg6w","HIGH","nimbus-jose-jwt","9.8.1","9.37.2","A high vulnerability in java-archive package: nimbus-jose-jwt, version 9.8.1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-64720","HIGH","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.1","A medium vulnerability in deb package: libpng16-16t64, version 1.6.43-5build1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-66293","HIGH","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.3","A medium vulnerability in deb package: libpng16-16t64, version 1.6.43-5build1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-21945","HIGH","openjdk","21.0.9+10-LTS","1.8.0_482,8.0.482,11.0.30,17.0.18,21.0.10,25.0.2","A high vulnerability in binary package: openjdk, version 21.0.9+10-LTS was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /opt/java/openjdk/release"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-13151","HIGH","libtasn1-6","4.19.0-3ubuntu0.24.04.1","4.19.0-3ubuntu0.24.04.2","A medium vulnerability in deb package: libtasn1-6, version 4.19.0-3ubuntu0.24.04.1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-69420","HIGH","libssl3t64","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","A low vulnerability in deb package: libssl3t64, version 3.0.13-0ubuntu3.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-69420","HIGH","openssl","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","A low vulnerability in deb package: openssl, version 3.0.13-0ubuntu3.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-65018","HIGH","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.1","A medium vulnerability in deb package: libpng16-16t64, version 1.6.43-5build1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-21932","HIGH","openjdk","21.0.9+10-LTS","1.8.0_482,8.0.482,11.0.30,17.0.18,21.0.10,25.0.2","A high vulnerability in binary package: openjdk, version 21.0.9+10-LTS was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /opt/java/openjdk/release"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-h46c-h94j-95f3","HIGH","jackson-core","2.13.4","2.15.0","A high vulnerability in java-archive package: jackson-core, version 2.13.4 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-69421","HIGH","libssl3t64","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","A low vulnerability in deb package: libssl3t64, version 3.0.13-0ubuntu3.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-69421","HIGH","openssl","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","A low vulnerability in deb package: openssl, version 3.0.13-0ubuntu3.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-69419","HIGH","libssl3t64","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","A low vulnerability in deb package: libssl3t64, version 3.0.13-0ubuntu3.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-69419","HIGH","openssl","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","A low vulnerability in deb package: openssl, version 3.0.13-0ubuntu3.6 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","dirmngr","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","A high vulnerability in deb package: dirmngr, version 2.4.4-2ubuntu17.3 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gnupg","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","A high vulnerability in deb package: gnupg, version 2.4.4-2ubuntu17.3 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gnupg-utils","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","A high vulnerability in deb package: gnupg-utils, version 2.4.4-2ubuntu17.3 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gpg","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","A high vulnerability in deb package: gpg, version 2.4.4-2ubuntu17.3 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gpg-agent","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","A high vulnerability in deb package: gpg-agent, version 2.4.4-2ubuntu17.3 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gpgconf","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","A high vulnerability in deb package: gpgconf, version 2.4.4-2ubuntu17.3 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gpgsm","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","A high vulnerability in deb package: gpgsm, version 2.4.4-2ubuntu17.3 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gpgv","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","A high vulnerability in deb package: gpgv, version 2.4.4-2ubuntu17.3 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","keyboxd","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","A high vulnerability in deb package: keyboxd, version 2.4.4-2ubuntu17.3 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","GHSA-493p-pfq6-5258","HIGH","json-smart","1.3.2","2.4.9","A high vulnerability in java-archive package: json-smart, version 1.3.2 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /app/app.jar"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-22695","HIGH","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.3","A medium vulnerability in deb package: libpng16-16t64, version 1.6.43-5build1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-jaeger","grype","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-22801","HIGH","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.3","A medium vulnerability in deb package: libpng16-16t64, version 1.6.43-5build1 was found in image ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest at: /var/lib/dpkg/status"
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2025-15467","CRITICAL","libcrypto3","3.3.3-r0","3.3.6-r0","Issue summary: Parsing CMS AuthEnvelopedData message with maliciously crafted AEAD parameters can trigger a stack buffer overflow.  Impact summary: A stack buffer overflow may lead to a crash, causing Denial of Service, or potentially remote code execution.  When parsing CMS AuthEnvelopedData structures that use AEAD ciphers such as AES-GCM, the IV (Initialization Vector) encoded in the ASN.1 parameters is copied into a fixed-size stack buffer without verifying that its length fits the destination. An attacker can supply a crafted CMS message with an oversized IV, causing a stack-based out-of-bounds write before any authentication or tag verification occurs.  Applications and services that parse untrusted CMS or PKCS#7 content using AEAD ciphers (e.g., S/MIME AuthEnvelopedData with AES-GCM) are vulnerable. Because the overflow occurs prior to authentication, no valid key material is required to trigger it. While exploitability to remote code execution depends on platform and toolchain mitigations, the stack-based write primitive represents a severe risk.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the CMS implementation is outside the OpenSSL FIPS module boundary.  OpenSSL 3.6, 3.5, 3.4, 3.3 and 3.0 are vulnerable to this issue.  OpenSSL 1.1.1 and 1.0.2 are not affected by this issue."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2025-69419","HIGH","libcrypto3","3.3.3-r0","3.3.6-r0","Issue summary: Calling PKCS12_get_friendlyname() function on a maliciously crafted PKCS#12 file with a BMPString (UTF-16BE) friendly name containing non-ASCII BMP code point can trigger a one byte write before the allocated buffer.  Impact summary: The out-of-bounds write can cause a memory corruption which can have various consequences including a Denial of Service.  The OPENSSL_uni2utf8() function performs a two-pass conversion of a PKCS#12 BMPString (UTF-16BE) to UTF-8. In the second pass, when emitting UTF-8 bytes, the helper function bmp_to_utf8() incorrectly forwards the remaining UTF-16 source byte count as the destination buffer capacity to UTF8_putc(). For BMP code points above U+07FF, UTF-8 requires three bytes, but the forwarded capacity can be just two bytes. UTF8_putc() then returns -1, and this negative value is added to the output length without validation, causing the length to become negative. The subsequent trailing NUL byte is then written at a negative offset, causing write outside of heap allocated buffer.  The vulnerability is reachable via the public PKCS12_get_friendlyname() API when parsing attacker-controlled PKCS#12 files. While PKCS12_parse() uses a different code path that avoids this issue, PKCS12_get_friendlyname() directly invokes the vulnerable function. Exploitation requires an attacker to provide a malicious PKCS#12 file to be parsed by the application and the attacker can just trigger a one zero byte write before the allocated buffer. For that reason the issue was assessed as Low severity according to our Security Policy.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the PKCS#12 implementation is outside the OpenSSL FIPS module boundary.  OpenSSL 3.6, 3.5, 3.4, 3.3, 3.0 and 1.1.1 are vulnerable to this issue.  OpenSSL 1.0.2 is not affected by this issue."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2025-69421","HIGH","libcrypto3","3.3.3-r0","3.3.6-r0","Issue summary: Processing a malformed PKCS#12 file can trigger a NULL pointer dereference in the PKCS12_item_decrypt_d2i_ex() function.  Impact summary: A NULL pointer dereference can trigger a crash which leads to Denial of Service for an application processing PKCS#12 files.  The PKCS12_item_decrypt_d2i_ex() function does not check whether the oct parameter is NULL before dereferencing it. When called from PKCS12_unpack_p7encdata() with a malformed PKCS#12 file, this parameter can be NULL, causing a crash. The vulnerability is limited to Denial of Service and cannot be escalated to achieve code execution or memory disclosure.  Exploiting this issue requires an attacker to provide a malformed PKCS#12 file to an application that processes it. For that reason the issue was assessed as Low severity according to our Security Policy.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the PKCS#12 implementation is outside the OpenSSL FIPS module boundary.  OpenSSL 3.6, 3.5, 3.4, 3.3, 3.0, 1.1.1 and 1.0.2 are vulnerable to this issue."
